"pMLSNumber","pOfficeMLSCode","pMLSKey","pHeadline","pScrollingText","pScrollingTextFont","pScrollingTextWeigt","pScrollingTextColor","pScrollingTextSize","pRealtorDescription","pRealtorDescriptionDisplay","pOpenHouseMonth","pOpenHouseDay","pOpenHouseYear","pOpenHouseStart","pOpenHouseEnd","pOpenHouseRefreshments","pOpenHouseHeading","pOpenHouseAddress","pOpenHouseCity","pOpenHouseState","pOpenHousePostalCode","pOpenHouseComments","pOpenHousePhoneType","pOpenHousePhoneAreaCode","pOpenHousePhonePrefix","pOpenHousePhoneSuffix","pOpenHousePhoneExt","pOpenHouseMonth1","pOpenHouseDay1","pOpenHouseYear1","pOpenHouseStart1","pOpenHouseEnd1","pOpenHouseRefreshments1","pOpenHouseHeading1","pOpenHouseAddress1","pOpenHouseCity1","pOpenHouseState1","pOpenHousePostalCode1","pOpenHouseComments1","pOpenHousePhoneType1","pOpenHousePhoneAreaCode1","pOpenHousePhonePrefix1","pOpenHousePhoneSuffix1","pOpenHousePhoneExt1","pOpenHouseMonth2","pOpenHouseDay2","pOpenHouseYear2","pOpenHouseStart2","pOpenHouseEnd2","pOpenHouseRefreshments2","pOpenHouseHeading2","pOpenHouseAddress2","pOpenHouseCity2","pOpenHouseState2","pOpenHousePostalCode2","pOpenHouseComments2","pOpenHousePhoneType2","pOpenHousePhoneAreaCode2","pOpenHousePhonePrefix2","pOpenHousePhoneSuffix2","pOpenHousePhoneExt2","pOpenHouseMonth3","pOpenHouseDay3","pOpenHouseYear3","pOpenHouseStart3","pOpenHouseEnd3","pOpenHouseRefreshments3","pOpenHouseHeading3","pOpenHouseAddress3","pOpenHouseCity3","pOpenHouseState3","pOpenHousePostalCode3","pOpenHouseComments3","pOpenHousePhoneType3","pOpenHousePhoneAreaCode3","pOpenHousePhonePrefix3","pOpenHousePhoneSuffix3","pOpenHousePhoneExt3","pOpenHouseMonth4","pOpenHouseDay4","pOpenHouseYear4","pOpenHouseStart4","pOpenHouseEnd4","pOpenHouseRefreshments4","pOpenHouseHeading4","pOpenHouseAddress4","pOpenHouseCity4","pOpenHouseState4","pOpenHousePostalCode4","pOpenHouseComments4","pOpenHousePhoneType4","pOpenHousePhoneAreaCode4","pOpenHousePhonePrefix4","pOpenHousePhoneSuffix4","pOpenHousePhoneExt4","pVirtualTourURL"
"ML81685309","APR-07","CRIA",,,,,,,"This wonderful residence tucked into a quiet and private cul-de-sac of only 3 properties is only minutes from town & walking distance to school. Situated on a 3 acre parcel, the residence features spectacular views of the western hills. Large rooms, vaulted ceilings, open floor plan from living room to family room which adjoins the kitchen and dining room, offers the perfect venue for a large gathering. Excellent potential for horse property or vineyard.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1908336"
"ML81685387","APR-06","CRIA",,,,,,,"Prepare to be enchanted by this lovely San Mateo Terrace home nestled in a friendly, peaceful community on tree-lined street. Mid-century design, pleasant and functional floor plan: LR w/cozy FP, dining w/beaux arts chandelier, 3BR (MBR w/generous closet). Kitchen beckons your culinary talents w/SS appliances, convection oven, updated counters and retro character. Features refinished white oak floors, large garage w/laundry, copper plumbing, new paint, custom pavers. Detailed ironwork graces front porch w/glider bench. Sunny breakfast nook opens to side patio, Meyer's lemon tree and space to BBQ. Tiled BA and 2BR face spacious backyard surrounded w/tall hedges and variety of flowering foliage. Ideal family getaway to play, relax, and build memories. Walk to Beresford Park, highly rated schools, near Hillsdale Mall, 25th Ave amenities, recreation areas & more. Easy access to SFO & commuter routes. This is truly a cherished property that you must see!","custom","02","03","2018","13:00","16:00",,,,,,,,,,,,,"02","04","2018","13:00","16:00",,,,,,,,,,,,,"02","10","2018","13:00","16:00",,,,,,,,,,,,,"02","11","2018","13:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/idxr1925833"
"ML81685574","APR-04","CRIA",,,,,,,"French country inspired estate in a coveted close to town location. This 5 bedroom 4.5 bath home was extensively renovated approximately 10 years ago and offers high end materials and quality craftsmanship. Master bedroom retreat with spa like bath, impressive living rooms and large dining room, chefs kitchen, wine cellar and so much more. Country setting with vineyard and orchard. Walk to downtown Los Altos and Bullis Elementary school.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://tours.beyondvtmarketing.com/908604?a=1"
"ML81685615","APR-09","CRIA",,,,,,,"Cute, Charming and so very Carmel this delightful cottage with the Blue Bird on the fence sits above the road and behind a grove trees giving it a sense of being a small house in the woods. Not too big nor too small, the inside is nicely proportioned with a comfortable living room and dining area with brick fireplace and hardwood floors, a remodeled kitchen with a garden view and room for a table, a real laundry room and two very spacious bedrooms with crisp hardwood floors and nice natural light. A private rear yard enjoys an abundance of patio space, a place to garden and a nice detached garage with a workshop attached.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http:/www.2NECarpenterandOceanCarmel.com"
"ML81685625","APR-01","CRIA",,,,,,,"MAJOR PRICE REDUCTION - Stunning home in the Glen Loma Ranch area of Gilroy. Home is less than one year old. One of the largest lots in the development sitting higher than the adjoining lots. One bedroom & full bath on the first floor. Upgraded floors, paint, light fixtures, ceiling fans, quartz island in kitchen and custom plantation shutters. Rear yard has foundation complete with patio, planter boxes, trees & lighting. Design your backyard to meet your desires. Drought tolerant front yard.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://6388tannatlane.com/?a=1"
"ML81685897","APR-09","CRIA",,,,,,,"The views from this property are staggering. Ocean views from most every room makes you feel like you are on top of the world. This single level home has a master bedroom on one side of the house and the other two bedrooms on the other wing for maximum privacy. Home has three fireplaces including one in a second bedroom that would make an awesome office. Large rooms, high ceilings and great light are a plus. There is a nice level driveway that leads into a huge 3 car garage. Situated on a quiet cul-de-sac this home is nice and easy living at its best. There are walking trails and great places to walk in the general area. Solid construction but has not been updated.","custom","02","04","2018","13:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81686159","APR-10","CRIA",,,,,,,"Great location, close to shopping and easy access to 92 for commuting to SF or SJ. Large rooms, hardwood floors through out, nice views. Move in condition. Must See!","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81686655","APR-02","CRIA",,,,,,,"Fabulous property located on a quite cul-de-sac lot that offers privacy and the beauty of of mature trees. this single family home offers 2 bedrooms on the main level one presently used as an office, 2 additional bedrooms upstairs and a spacious master with walk in closet. Bedrooms offer built ins for storage and writing / study area, ideal for the family with children. 3 full bathrooms. Eat-in kitchen & great room combo, plenty of storage space, cooktop stove, separate oven, microwave, side by side refrigerator, garbage disposal. Patio doors leading to a large manicured backyard. Separate living room w/ fireplace & built in book case. Separate dining w/wet bar. Patio doors from dining room & great room to spacious manicured backyard w/ spacious patio area for entertaining w/ pool for family and friends to enjoy. Side of the house offers garden area for those who enjoy growing fresh vegetables. One Tuff Shed outside storage structure.","custom","02","01","2018","11:00","14:00",,,,,,,,,,,,,"02","03","2018","13:00","16:00",,,,,,,,,,,,,"02","04","2018","13:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1906348"
"ML81686738","APR-09","CRIA",,,,,,,"Charming home in a nice tucked in neighborhood that is centrally located close to beach, Monterey rec trail, and shopping. Property is situated on a street to alley lot with access to over-sized one car garage from alley. Enjoy the private, fenced in sunny back yard with easy care landscaping.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81686774","APR-01","CRIA",,,,,,,"3 Homes on 1.63 +/- acres in downtown Saratoga. Keep the three homes or build a new show stopper custom single family residence with room for pool, game court, putting green, car collector garage, guest house, etc. This expansive rare and very private home site slopes up from the street and is situated at the end of a quiet cul-de-sac only a couple blocks from the Historic Village of Saratoga. You will enjoy a corner Starbucks coffee shop, casual and fine dining from several popular cuisines including American, Italian, Thai, Peruvian, Japanese, Chinese Fusion and more! Saratoga Schools! Act now! Opportunities do not go away they just go to someone else!","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1907143"
"ML81686828","APR-01","CRIA",,,,,,,"Stunning gated luxury estate sited on one of the most prestigious streets in Los Gatos/Saratoga. Surrounded by other multi-million dollar estates, Glen Una Drive offers rare sanctuary and true retreat from Silicon Valley, yet is convenient to fine dining, schools and commute. Open floor plan design, soaring ceilings and exquisite craftsmanship combine to create a residence offering the ultimate in luxurious retreat and state-of-the-art convenience. Grand gourmet kitchen opens to family great room. Gracious master suite. Large 2nd family/bonus room. Main residence boast 4,466+/- SF of living area. Lot size is 42,253+/- SF. Exceptional grounds with vineyard and dramatic valley/city light and mountain views. Saratoga schools and much more...","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1869182"
"ML81687114","APR-06","CRIA",,,,,,,"back on the market after the holiday season with new look& new price. Absolutely stunning, bright and spacious 3bedrooms,2.5 bath condo in one of the most vibrant location in SF with walking score of 97.boasting 1730sqft of living space with high ceilings, open floor plan offers a large kitchen with modern cabinetry, granite counters and breakfast bars. the living room has large bay windows, gas fire place and opens up to the dinning room. spacious master suite tucked away in the quiet back of the unit and provides exclusive access to a large deck. Built in 2005 with recent refinished hardwood floors, new interior paint and washer, dryer in the unit. the home is ready to movein","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1907033"
"ML81687126","APR-03","CRIA",,,,,,,"Wonderful, bright and beautiful 2-level condo on Webster between University and Lytton, just steps away from the creature comforts of downtown Palo Alto. Parking for two vehicles! The unit is over 1,300 square feet. It has a large living/dining space, as well as a breakfast room (or sitting room or office?) adjacent to the nice kitchen. Upstairs are two bedrooms and two exceptionally lovely skylit baths. Washer/dryer is inside the unit. A pet is a possibility; submit information. Webster Court maintains one unit as a party room/ exercise area for the use of residents, adjacent to a common area patio. This is a lovely, comfortable townhouse-style condo.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81687154","APR-11","CRIA",,,,,,,"This immaculate, well cared for custom home features unprecedented views of the pacific ocean and the surrounding woods. The oversized 10,000 sq. ft. lot allows for tons of room to enjoy the outdoors on the large west facing deck, but also allows for lots of privacy for your daily enjoyment. Amazing light, beautiful appointments such as the newly remodeled kitchen, soaring windows, wine room and large pass through garage just to name a few. The lower level space with its own bathroom and entrance would be perfect for an aupair, the in-laws or might make for the prefect guest suite. This is a must see home on a dead-end, quiet street in East Side Miramar. This may be the home you have always dreamt of.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1870370"
"ML81687204","APR-11","CRIA",,,,,,,"Grand and elegant estate-like Coastal Craftsman home on magnificent setting amongst the trees but near the beach in desirable Miramar. Open design while honoring traditional concepts. Upon entering are gorgeous high ceilings, stunning refinished oak floors, bright formal living room w/ fireplace and formal dining room. Large great room w/ fireplace, kitchen with granite counter-tops, island w/ sink, stainless steel Thermador refrigerator, gas double oven w/ range, dishwasher and wine fridge. Downstairs ensuite bedroom. Upstairs includes fabulous master bedroom w/ ocean views, bathroom w/ travertine tile, dual vanities, stand-in shower, tub and enormous walk-in closet. Additional upstairs ensuite bedroom w/ attractive bathroom and ocean views, two spacious bedrooms w/ shared bathroom. Ethereal outdoor setting w/ large fenced yard, private bridge over your driveway, and access from the rear yard to open space and some of the best trails on the entire Coastside.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1910779"
"ML81687294","APR-02","CRIA",,,,,,,"What a fantastic property! Your very own retreat on 3 + acres*This beautiful, spacious 3,533 +/- sqr ft, home offers 4 bedrooms, 3 bathrooms, sits on a ridge top providing sun by day & ample view of the night sky*Main floor, spacious & full of light*Hardwood floors & sliding glass doors in the living room with a huge skylight*Separate dining room with pass through to a well-lit kitchen, walk-in pantry & center island*The upper floor contains a large master suite with sitting room*The lower floor with 2 more bedrooms, a full bath, spacious living room, kitchenette & laundry room, provide the potential for a separate living quarter*The property is close to self-sustainable living with solar power, a productive well & a fenced garden with irrigated raised beds ready for growing your vegetables* oversized 2-car garage/Workshop, tool/equipment shed & greenhouse*Additional parking for many vehicles*Plenty of space for horses and possible additional structure*30 Min to Silicon Valley","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.235dorranceroad.com/welcome/preview/15310"
"ML81687365","APR-09","CRIA",,,,,,,"Rarely available 2 bed/2 bath condominium in THE prime location of the complex, away from the street on second floor, with views through the magnolia trees of manicured gardens and pool area. Large east-facing balcony. Located in desirable and sunny Carmel Mid Valley with the best weather that the Monterey Peninsula has to offer. Carport with storage room is directly below. Well maintained, functional floor plan, lots of closet space and a gas-log fireplace. Freshly painted, new carpeting, dishwasher, stove and low flow toilets. Conveniently located to stores, restaurants and public transportation. HOA will replace roof in 2018.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81687529","APR-01","CRIA",,,,,,,"This stunning updated townhome is in the unique Villas of Almaden community. Watch out for the wandering deer amongst the tall trees and hills. Custom kitchen has honed marble counters, recessed lighting, & stainless appliances. Large downstairs has two bedrooms, bonus area, & full bathroom. Spacious MB suite w/custom bath, granite counters, & steam shower. Every inch including walls have been customized. Newer garage door. Los Alamitos, Castillero, & Pioneer (if not impacted.)","custom","02","03","2018","13:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1910455"
"ML81687601","APR-11","CRIA",,,,,,,"Custom built and designed by current owner, on xtra-lg lot w views of ocean from LR/Great Rm (rm enough for pool table) & upper tiled deck. Open and airy kit adj to spacious dining area & gigantic outdr deck w glass wind-screen provides indr-outdr livg, ideal for entertaing. Kit has easy-to-care-for Surell countertops w 5-burner Thermador gas stove on the island w retractable vent, built in wine fridge, dble oven/micro combo, walk-in pantry, custom cabinets w many great storage features, and a greenhouse window by the sink overlooking the lovely tree lined back yard. Huge back yard has additional 2 decks & a sport court, perfect for shooting some hoops. Master ste has 2 person jetted tub, separate shower, & access to another deck and the back yard. This stately property is located near hwy 92, hwy 1, downtown Half Moon Bay, 2 world class golf courses, Ritz Carlton Resort, Coastal Trail, and the ocean, every day vacation living and easy commute to Silicon Valley and the Peninsula.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1912280"
